Plot Title: HohAnd_air_7_15_22,,
#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 21119028, SEN S/N: 21119028)"
1,07/15/2022 17:00:00,16.00979736
2,07/15/2022 17:15:00,16.04197266
3,07/15/2022 17:30:00,16.08487305
4,07/15/2022 17:45:00,16.11704834
5,07/15/2022 18:00:00,16.17067383
6,07/15/2022 18:15:00,16.14922363
7,07/15/2022 18:30:00,16.04197266
8,07/15/2022 18:45:00,15.98834717
9,07/15/2022 19:00:00,15.91327148
10,07/15/2022 19:15:00,15.8381958
11,07/15/2022 19:30:00,15.79529541
12,07/15/2022 19:45:00,15.73094482
13,07/15/2022 20:00:00,15.68804443
14,07/15/2022 20:15:00,15.59151855
15,07/15/2022 20:30:00,15.53789307
16,07/15/2022 20:45:00,15.52716797
17,07/15/2022 21:00:00,15.52716797
18,07/15/2022 21:15:00,15.50571777
19,07/15/2022 21:30:00,15.43064209
20,07/15/2022 21:45:00,15.33411621
21,07/15/2022 22:00:00,15.32339111
22,07/15/2022 22:15:00,15.28049072
23,07/15/2022 22:30:00,15.25904053
24,07/15/2022 22:45:00,15.16251465
25,07/15/2022 23:00:00,15.08743896
26,07/15/2022 23:15:00,15.02308838
27,07/15/2022 23:30:00,14.9480127
28,07/15/2022 23:45:00,14.9158374
29,07/16/2022 00:00:00,14.83003662
30,07/16/2022 00:15:00,14.80858643
31,07/16/2022 00:30:00,14.75496094
32,07/16/2022 00:45:00,14.72278564
33,07/16/2022 01:00:00,14.70133545
34,07/16/2022 01:15:00,14.69061035
35,07/16/2022 01:30:00,14.63698486
36,07/16/2022 01:45:00,14.60480957
37,07/16/2022 02:00:00,14.55118408
38,07/16/2022 02:15:00,14.4868335
39,07/16/2022 02:30:00,14.27233154
40,07/16/2022 02:45:00,14.14363037
41,07/16/2022 03:00:00,13.95057861
42,07/16/2022 03:15:00,13.92912842
43,07/16/2022 03:30:00,13.87550293
44,07/16/2022 03:45:00,13.83260254
45,07/16/2022 04:00:00,13.78970215
46,07/16/2022 04:15:00,13.75752686
47,07/16/2022 04:30:00,13.70390137
48,07/16/2022 04:45:00,13.63955078
49,07/16/2022 05:00:00,13.61810059
50,07/16/2022 05:15:00,13.65027588
51,07/16/2022 05:30:00,13.59665039
52,07/16/2022 05:45:00,13.59665039
53,07/16/2022 06:00:00,13.63955078
54,07/16/2022 06:15:00,13.61810059
55,07/16/2022 06:30:00,13.63955078
56,07/16/2022 06:45:00,13.72535156
57,07/16/2022 07:00:00,13.97202881
58,07/16/2022 07:15:00,14.0149292
59,07/16/2022 07:30:00,14.14363037
60,07/16/2022 07:45:00,14.15435547
61,07/16/2022 08:00:00,14.17580566
62,07/16/2022 08:15:00,14.27233154
63,07/16/2022 08:30:00,14.41175781
64,07/16/2022 08:45:00,14.74423584
65,07/16/2022 09:00:00,14.74423584
66,07/16/2022 09:15:00,14.88366211
67,07/16/2022 09:30:00,15.17323975
68,07/16/2022 09:45:00,15.32339111
69,07/16/2022 10:00:00,15.76312012
70,07/16/2022 10:15:00,15.81674561
71,07/16/2022 10:30:00,15.80602051
72,07/16/2022 10:45:00,15.92399658
73,07/16/2022 11:00:00,15.90254639
74,07/16/2022 11:15:00,16.12777344
75,07/16/2022 11:30:00,16.48170166
76,07/16/2022 11:45:00,16.72837891
77,07/16/2022 12:00:00,17.05013184
78,07/16/2022 12:15:00,17.07158203
79,07/16/2022 12:30:00,17.05013184
80,07/16/2022 12:45:00,17.24318359
81,07/16/2022 13:00:00,17.77943848
82,07/16/2022 13:15:00,17.94031494
83,07/16/2022 13:30:00,18.03684082
84,07/16/2022 13:45:00,18.25134277
85,07/16/2022 14:00:00,18.03684082
86,07/16/2022 14:15:00,17.6614624
87,07/16/2022 14:30:00,18.30496826
88,07/16/2022 14:45:00,19.32385254
89,07/16/2022 15:00:00,19.01282471
90,07/16/2022 15:15:00,18.75542236
91,07/16/2022 15:30:00,18.24061768
92,07/16/2022 15:45:00,17.72581299
93,07/16/2022 16:00:00,18.00466553
94,07/16/2022 16:15:00,18.03684082
95,07/16/2022 16:30:00,17.97249023
96,07/16/2022 16:45:00,17.83306396
97,07/16/2022 17:00:00,17.64001221
98,07/16/2022 17:15:00,17.60783691
99,07/16/2022 17:30:00,17.37188477
100,07/16/2022 17:45:00,17.2002832
101,07/16/2022 18:00:00,16.88925537
102,07/16/2022 18:15:00,16.64257813
103,07/16/2022 18:30:00,16.44952637
104,07/16/2022 18:45:00,16.39590088
105,07/16/2022 19:00:00,16.21357422
106,07/16/2022 19:15:00,16.11704834
107,07/16/2022 19:30:00,15.90254639
108,07/16/2022 19:45:00,15.67731934
109,07/16/2022 20:00:00,15.52716797
110,07/16/2022 20:15:00,15.40919189
111,07/16/2022 20:30:00,15.17323975
112,07/16/2022 20:45:00,14.81931152
113,07/16/2022 21:00:00,14.4868335
114,07/16/2022 21:15:00,14.24015625
115,07/16/2022 21:30:00,14.0042041
116,07/16/2022 21:45:00,13.83260254
117,07/16/2022 22:00:00,13.71462646
118,07/16/2022 22:15:00,13.63955078
119,07/16/2022 22:30:00,13.60737549
120,07/16/2022 22:45:00,13.61810059
121,07/16/2022 23:00:00,13.61810059
122,07/16/2022 23:15:00,13.5752002
123,07/16/2022 23:30:00,13.44649902
124,07/16/2022 23:45:00,13.38214844
125,07/17/2022 00:00:00,13.34997314
126,07/17/2022 00:15:00,13.31779785
127,07/17/2022 00:30:00,13.19982178
128,07/17/2022 00:45:00,13.18909668
129,07/17/2022 01:00:00,13.12474609
130,07/17/2022 01:15:00,13.17837158
131,07/17/2022 01:30:00,13.1032959
132,07/17/2022 01:45:00,13.12474609
133,07/17/2022 02:00:00,13.07112061
134,07/17/2022 02:15:00,13.00677002
135,07/17/2022 02:30:00,12.99604492
136,07/17/2022 02:45:00,13.03894531
137,07/17/2022 03:00:00,13.00677002
138,07/17/2022 03:15:00,13.04967041
139,07/17/2022 03:30:00,12.92096924
140,07/17/2022 03:45:00,13.02822021
141,07/17/2022 04:00:00,13.03894531
142,07/17/2022 04:15:00,12.98531982
143,07/17/2022 04:30:00,12.92096924
144,07/17/2022 04:45:00,12.85661865
145,07/17/2022 05:00:00,12.71719238
146,07/17/2022 05:15:00,12.74936768
147,07/17/2022 05:30:00,12.72791748
148,07/17/2022 05:45:00,12.70646729
149,07/17/2022 06:00:00,12.72791748
150,07/17/2022 06:15:00,12.70646729
151,07/17/2022 06:30:00,12.84589355
152,07/17/2022 06:45:00,13.01749512
153,07/17/2022 07:00:00,13.13547119
154,07/17/2022 07:15:00,13.22127197
155,07/17/2022 07:30:00,13.18909668
156,07/17/2022 07:45:00,13.24272217
157,07/17/2022 08:00:00,13.15692139
158,07/17/2022 08:15:00,13.14619629
159,07/17/2022 08:30:00,13.28562256
160,07/17/2022 08:45:00,13.5752002
161,07/17/2022 09:00:00,13.97202881
162,07/17/2022 09:15:00,14.32595703
163,07/17/2022 09:30:00,14.73351074
164,07/17/2022 09:45:00,15.08743896
165,07/17/2022 10:00:00,15.52716797
166,07/17/2022 10:15:00,16.12777344
167,07/17/2022 10:30:00,16.12777344
168,07/17/2022 10:45:00,16.02052246
169,07/17/2022 11:00:00,16.21357422
170,07/17/2022 11:15:00,15.63441895
171,07/17/2022 11:30:00,15.90254639
172,07/17/2022 11:45:00,16.84635498
173,07/17/2022 12:00:00,16.42807617
174,07/17/2022 12:15:00,16.25647461
175,07/17/2022 12:30:00,16.63185303
176,07/17/2022 12:45:00,15.65586914
177,07/17/2022 13:00:00,15.3662915
178,07/17/2022 13:15:00,15.51644287
179,07/17/2022 13:30:00,15.89182129
180,07/17/2022 13:45:00,16.71765381
181,07/17/2022 14:00:00,17.46841064
182,07/17/2022 14:15:00,18.18699219
183,07/17/2022 14:30:00,18.29424316
184,07/17/2022 14:45:00,19.47400391
185,07/17/2022 15:00:00,19.16297607
186,07/17/2022 15:15:00,19.45255371
187,07/17/2022 15:30:00,18.92702393
188,07/17/2022 15:45:00,18.1226416
189,07/17/2022 16:00:00,18.41221924
190,07/17/2022 16:15:00,18.24061768
191,07/17/2022 16:30:00,18.1440918
192,07/17/2022 16:45:00,17.55421143
193,07/17/2022 17:00:00,17.17883301
194,07/17/2022 17:15:00,16.93215576
195,07/17/2022 17:30:00,16.87853027
196,07/17/2022 17:45:00,16.88925537
197,07/17/2022 18:00:00,16.80345459
198,07/17/2022 18:15:00,16.40662598
199,07/17/2022 18:30:00,16.07414795
200,07/17/2022 18:45:00,16.04197266
201,07/17/2022 19:00:00,15.89182129
202,07/17/2022 19:15:00,15.66659424
203,07/17/2022 19:30:00,15.51644287
204,07/17/2022 19:45:00,15.32339111
205,07/17/2022 20:00:00,15.04453857
206,07/17/2022 20:15:00,14.67988525
207,07/17/2022 20:30:00,14.40103271
208,07/17/2022 20:45:00,14.0256543
209,07/17/2022 21:00:00,13.71462646
210,07/17/2022 21:15:00,13.38214844
211,07/17/2022 21:30:00,13.12474609
212,07/17/2022 21:45:00,12.79226807
213,07/17/2022 22:00:00,12.35253906
214,07/17/2022 22:15:00,12.22383789
215,07/17/2022 22:30:00,12.06296143
216,07/17/2022 22:45:00,11.76265869
217,07/17/2022 23:00:00,11.62323242
218,07/17/2022 23:15:00,11.49453125
219,07/17/2022 23:30:00,11.41945557
220,07/17/2022 23:45:00,11.09770264
221,07/18/2022 00:00:00,11.11915283
222,07/18/2022 00:15:00,11.03335205
223,07/18/2022 00:30:00,11.07625244
224,07/18/2022 00:45:00,10.91537598
225,07/18/2022 01:00:00,10.88320068
226,07/18/2022 01:15:00,10.74377441
227,07/18/2022 01:30:00,10.56144775
228,07/18/2022 01:45:00,10.55072266
229,07/18/2022 02:00:00,10.38984619
230,07/18/2022 02:15:00,10.3576709
231,07/18/2022 02:30:00,10.48637207
232,07/18/2022 02:45:00,10.60434814
233,07/18/2022 03:00:00,10.64724854
234,07/18/2022 03:15:00,10.8188501
235,07/18/2022 03:30:00,10.86175049
236,07/18/2022 03:45:00,10.93682617
237,07/18/2022 04:00:00,11.00117676
238,07/18/2022 04:15:00,10.97972656
239,07/18/2022 04:30:00,11.00117676
240,07/18/2022 04:45:00,11.11915283
241,07/18/2022 05:00:00,11.21567871
242,07/18/2022 05:15:00,11.33365479
243,07/18/2022 05:30:00,11.41945557
244,07/18/2022 05:45:00,11.45163086
245,07/18/2022 06:00:00,11.52670654
246,07/18/2022 06:15:00,11.63395752
247,07/18/2022 06:30:00,11.76265869
248,07/18/2022 06:45:00,11.83773437
249,07/18/2022 07:00:00,11.97716064
250,07/18/2022 07:15:00,12.12731201
251,07/18/2022 07:30:00,12.26673828
252,07/18/2022 07:45:00,12.34181396
253,07/18/2022 08:00:00,12.35253906
254,07/18/2022 08:15:00,12.56704102
255,07/18/2022 08:30:00,12.73864258
256,07/18/2022 08:45:00,13.00677002
257,07/18/2022 09:00:00,13.24272217
258,07/18/2022 09:15:00,13.47867432
259,07/18/2022 09:30:00,13.84332764
260,07/18/2022 09:45:00,14.05782959
261,07/18/2022 10:00:00,14.06855469
262,07/18/2022 10:15:00,14.40103271
263,07/18/2022 10:30:00,14.49755859
264,07/18/2022 10:45:00,14.64770996
265,07/18/2022 11:00:00,14.71206055
266,07/18/2022 11:15:00,14.9480127
267,07/18/2022 11:30:00,15.04453857
268,07/18/2022 11:45:00,15.19468994
269,07/18/2022 12:00:00,15.65586914
270,07/18/2022 12:15:00,16.2779248
271,07/18/2022 12:30:00,17.05013184
272,07/18/2022 12:45:00,17.59711182
273,07/18/2022 13:00:00,17.71508789
274,07/18/2022 13:15:00,17.58638672
275,07/18/2022 13:30:00,17.35043457
276,07/18/2022 13:45:00,17.06085693
277,07/18/2022 14:00:00,17.2110083
278,07/18/2022 14:15:00,17.75798828
279,07/18/2022 14:30:00,18.17626709
280,07/18/2022 14:45:00,18.61599609
281,07/18/2022 15:00:00,19.72068115
282,07/18/2022 15:15:00,19.9566333
283,07/18/2022 15:30:00,18.94847412
284,07/18/2022 15:45:00,18.50874512
285,07/18/2022 16:00:00,18.31569336
286,07/18/2022 16:15:00,18.43366943
287,07/18/2022 16:30:00,18.36931885
288,07/18/2022 16:45:00,18.5730957
289,07/18/2022 17:00:00,18.41221924
290,07/18/2022 17:15:00,18.19771729
291,07/18/2022 17:30:00,17.97249023
292,07/18/2022 17:45:00,17.86523926
293,07/18/2022 18:00:00,18.17626709
294,07/18/2022 18:15:00,17.84378906
295,07/18/2022 18:30:00,17.56493652
296,07/18/2022 18:45:00,17.28608398
297,07/18/2022 19:00:00,17.12520752
298,07/18/2022 19:15:00,16.95360596
299,07/18/2022 19:30:00,16.91070557
300,07/18/2022 19:45:00,16.78200439
301,07/18/2022 20:00:00,16.59967773
302,07/18/2022 20:15:00,16.3208252
303,07/18/2022 20:30:00,15.95617187
304,07/18/2022 20:45:00,15.65586914
305,07/18/2022 21:00:00,15.34484131
306,07/18/2022 21:15:00,15.13033936
307,07/18/2022 21:30:00,14.88366211
308,07/18/2022 21:45:00,14.63698486
309,07/18/2022 22:00:00,14.33668213
310,07/18/2022 22:15:00,14.0256543
311,07/18/2022 22:30:00,13.80042725
312,07/18/2022 22:45:00,13.58592529
313,07/18/2022 23:00:00,13.43577393
314,07/18/2022 23:15:00,13.19982178
315,07/18/2022 23:30:00,13.04967041
316,07/18/2022 23:45:00,12.95314453
317,07/19/2022 00:00:00,12.99604492
318,07/19/2022 00:15:00,12.82444336
319,07/19/2022 00:30:00,12.71719238
320,07/19/2022 00:45:00,12.83516846
321,07/19/2022 01:00:00,12.71719238
322,07/19/2022 01:15:00,12.40616455
323,07/19/2022 01:30:00,12.33108887
324,07/19/2022 01:45:00,12.25601318
325,07/19/2022 02:00:00,12.1702124
326,07/19/2022 02:15:00,12.03078613
327,07/19/2022 02:30:00,11.81628418
328,07/19/2022 02:45:00,11.56960693
329,07/19/2022 03:00:00,11.54815674
330,07/19/2022 03:15:00,11.37655518
331,07/19/2022 03:30:00,11.20495361
332,07/19/2022 03:45:00,11.17277832
333,07/19/2022 04:00:00,11.20495361
334,07/19/2022 04:15:00,10.89392578
335,07/19/2022 04:30:00,10.90465088
336,07/19/2022 04:45:00,10.90465088
337,07/19/2022 05:00:00,10.74377441
338,07/19/2022 05:15:00,10.86175049
339,07/19/2022 05:30:00,11.18350342
340,07/19/2022 05:45:00,11.39800537
341,07/19/2022 06:00:00,11.38728027
342,07/19/2022 06:15:00,11.50525635
343,07/19/2022 06:30:00,11.81628418
344,07/19/2022 06:45:00,12.08441162
345,07/19/2022 07:00:00,12.28818848
346,07/19/2022 07:15:00,12.39543945
347,07/19/2022 07:30:00,12.6206665
348,07/19/2022 07:45:00,12.80299316
349,07/19/2022 08:00:00,13.07112061
350,07/19/2022 08:15:00,13.30707275
351,07/19/2022 08:30:00,13.68245117
352,07/19/2022 08:45:00,14.36885742
353,07/19/2022 09:00:00,15.61296875
354,07/19/2022 09:15:00,16.71765381
355,07/19/2022 09:30:00,17.35043457
356,07/19/2022 09:45:00,18.00466553
357,07/19/2022 10:00:00,18.42294434
358,07/19/2022 10:15:00,18.53019531
359,07/19/2022 10:30:00,18.75542236
360,07/19/2022 10:45:00,18.99137451
361,07/19/2022 11:00:00,19.25950195
362,07/19/2022 11:15:00,19.69923096
363,07/19/2022 11:30:00,19.82793213
364,07/19/2022 11:45:00,19.9566333
365,07/19/2022 12:00:00,20.03170898
366,07/19/2022 12:15:00,19.99953369
367,07/19/2022 12:30:00,19.66705566
368,07/19/2022 12:45:00,19.25950195
369,07/19/2022 13:00:00,19.18442627
370,07/19/2022 13:15:00,19.52762939
371,07/19/2022 13:30:00,20.31056152
372,07/19/2022 13:45:00,20.78246582
373,07/19/2022 14:00:00,20.82536621
374,07/19/2022 14:15:00,20.95406738
375,07/19/2022 14:30:00,21.89787598
376,07/19/2022 14:45:00,22.41268066
377,07/19/2022 15:00:00,21.97295166
378,07/19/2022 15:15:00,20.97551758
379,07/19/2022 15:30:00,20.51433838
380,07/19/2022 15:45:00,20.50361328
381,07/19/2022 16:00:00,20.73956543
382,07/19/2022 16:15:00,20.84681641
383,07/19/2022 16:30:00,20.97551758
384,07/19/2022 16:45:00,21.16856934
385,07/19/2022 17:00:00,21.37234619
386,07/19/2022 17:15:00,21.46887207
387,07/19/2022 17:30:00,21.51177246
388,07/19/2022 17:45:00,21.17929443
389,07/19/2022 18:00:00,21.11494385
390,07/19/2022 18:15:00,20.91116699
391,07/19/2022 18:30:00,20.71811523
392,07/19/2022 18:45:00,20.4392627
393,07/19/2022 19:00:00,20.13895996
394,07/19/2022 19:15:00,19.57052979
395,07/19/2022 19:30:00,19.01282471
396,07/19/2022 19:45:00,18.39076904
397,07/19/2022 20:00:00,17.88668945
398,07/19/2022 20:15:00,17.40406006
399,07/19/2022 20:30:00,16.98578125
400,07/19/2022 20:45:00,16.67475342
401,07/19/2022 21:00:00,16.25647461
402,07/19/2022 21:15:00,15.93472168
403,07/19/2022 21:30:00,15.64514404
404,07/19/2022 21:45:00,15.41991699
405,07/19/2022 22:00:00,14.85148682
406,07/19/2022 22:15:00,14.4868335
407,07/19/2022 22:30:00,14.22943115
408,07/19/2022 22:45:00,13.98275391
409,07/19/2022 23:00:00,13.77897705
410,07/19/2022 23:15:00,13.60737549
411,07/19/2022 23:30:00,13.45722412
412,07/19/2022 23:45:00,13.31779785
413,07/20/2022 00:00:00,13.1032959
414,07/20/2022 00:15:00,12.95314453
415,07/20/2022 00:30:00,12.87806885
416,07/20/2022 00:45:00,12.71719238
417,07/20/2022 01:00:00,12.56704102
